temp,rain,seed_type,yield
34.32,233.69,0,29.0982
25.34,1001.55,0,97.9691
36.2,1088.88,0,75.7168
33.77,313.09,0,40.968
33.05,818.67,1,94.8691
39.36,309.01,1,44.3055
22.81,843.23,0,100.0
29.94,1064.36,0,91.8688
29.35,1205.54,1,96.3336
32.74,369.71,1,71.8162
23.2,1402.77,1,93.9667
39.91,124.36,1,17.3357
21.74,967.66,0,98.6469
31.03,564.82,0,92.417
33.73,1413.58,0,75.3976
35.73,1464.37,1,81.4124
31.29,501.61,1,99.277
22.29,144.39,1,31.2845
32.03,406.69,1,80.2156
28.53,132.94,0,21.6882
22.56,439.22,0,84.806
29.17,141.47,0,22.4797
24.01,1365.71,1,94.4115
21.37,225.4,0,37.5666
33.1,470.29,1,86.8476
20.23,1129.6,1,97.2448
35.03,414.14,1,71.2819
26.24,1115.57,1,97.4132
33.1,1351.37,1,89.329
28.38,406.27,1,83.5969
27.66,1452.95,0,88.941
32.44,566.05,0,88.898
27.32,1106.85,0,95.863
39.28,532.78,0,71.7981
25.19,589.61,1,100.0
21.66,1498.84,0,88.0232
23.26,544.99,0,100.0
34.99,276.7,1,50.3865
33.36,356.58,1,67.8204
39.74,813.14,1,78.1567
34.07,642.4,1,92.3204
38.64,1196.44,0,67.4771
37.12,486.49,0,61.3798
39.13,969.96,1,78.8408
37.68,672.28,1,83.3063
30.21,1282.03,1,95.4156
29.47,1261.82,0,89.0984
31.56,994.76,1,97.4539
20.3,677.89,0,100.0
36.13,524.63,1,87.1862
39.87,1462.98,0,59.0694
24.71,1309.73,0,91.8054
26.15,530.13,1,100.0
37.57,1155.46,0,70.9555
38.95,311.14,1,45.6612
35.81,705.95,1,87.9685
32.09,1151.69,0,84.7361
27.14,904.76,0,99.9047
20.34,659.54,1,100.0
36.02,999.95,0,77.9496
35.33,241.51,1,43.2669
35.48,865.38,0,81.2945
30.62,749.04,0,93.4402
37.14,700.65,1,84.6413
24.51,1048.04,1,98.2236
30.01,1309.6,0,86.7859
34.48,839.53,1,91.2992
31.73,687.69,0,90.6657
39.86,667.21,0,70.3464
26.95,237.68,0,39.6126
39.86,354.44,0,33.4356
36.3,619.5,0,79.2411
33.13,490.55,0,77.6018
24.94,141.03,1,30.5566
21.02,955.82,1,99.3301
20.08,1424.36,1,93.7077
22.85,1098.94,1,97.6127
21.06,181.84,0,30.306
21.25,1078.41,0,96.4317
31.89,871.06,0,90.2663
21.6,1230.62,0,93.3875
38.77,393.8,1,56.1203
36.27,436.98,1,70.2315
34.95,925.57,1,89.8162
35.24,876.69,0,81.9036
35.61,246.95,1,43.6314
37.68,317.82,1,49.9119
33.67,963.57,0,84.5414
34.44,461.72,1,80.4806
36.91,990.59,1,84.1429
37.35,1389.77,0,66.8378
21.54,1441.49,1,93.5022
24.47,842.15,0,100.0
20.45,1391.67,1,94.0999
30.45,104.85,0,15.761
35.59,938.24,0,80.2657
34.3,755.13,1,91.7471
22.12,138.49,0,23.0811
35.58,757.97,0,81.0401
22.6,383.92,1,79.6866
25.03,786.57,0,100.0
30.71,779.23,0,93.2263
20.81,1329.63,0,91.4074
37.99,109.76,1,17.1294
30.94,1043.23,1,98.2812
35.69,751.73,0,80.7811
20.29,1011.86,1,98.6576
23.88,1175.25,0,94.4951
37.53,1449.61,0,65.1908
39.41,270.16,0,24.4843
35.79,638.23,1,88.0329
31.03,1285.68,1,95.2975
27.97,761.02,1,100.0
36.02,1055.14,1,85.596
21.33,967.64,0,98.6472
24.92,1289.59,1,95.325
33.94,1415.44,0,74.842
21.79,176.89,0,29.481
36.77,1352.51,0,69.0133
27.77,106.18,0,17.6961
24.35,609.57,1,100.0
37.86,319.16,0,33.1897
34.06,1072.77,0,81.4037
31.56,503.98,1,98.6056
30.07,408.55,0,70.7566
26.03,249.99,1,54.1649
32.01,1233.29,0,83.2999
26.33,420.09,0,80.0216
22.02,1376.23,1,94.2853
29.53,610.62,1,100.0
33.97,665.99,0,85.0857
24.62,1314.83,1,95.022
24.65,869.93,0,100.0
20.06,123.91,0,20.6511
37.61,486.59,1,71.8368
28.41,1176.19,0,93.4456
29.81,1248.37,1,95.8196
37.11,271.19,1,44.3966
24.94,571.74,0,100.0
22.74,1178.6,1,96.6568
38.15,561.32,0,74.6196
22.68,929.19,1,99.6498
30.13,577.91,1,100.0
23.1,1295.71,0,92.0857
35.25,1236.94,1,85.3354
23.22,1128.09,0,95.4381
23.07,1201.48,1,96.3823
35.17,1279.61,1,85.0258
35.43,691.99,1,88.9149
29.37,151.35,0,23.8414
28.83,138.24,0,22.2748
21.22,800.06,0,100.0
27.23,1227.71,1,96.0674
30.63,997.7,0,91.468
29.62,1111.72,0,91.7078
21.95,545.27,0,100.0
30.6,1186.84,1,96.5579
25.93,202.05,1,43.7784
30.07,554.04,1,100.0
33.43,636.65,0,86.4141
31.25,565.26,1,99.3689
33.71,663.96,0,85.7374
37.87,360.31,1,54.7919
39.94,728.17,1,77.6484
25.01,114.4,1,24.7866
33.66,301.34,0,38.9321
37.19,1088.97,1,82.249
24.16,867.89,1,100.0
29.52,1068.28,1,97.9806
32.07,405.04,1,79.7977
34.44,1270.25,0,76.4931
28.13,1040.55,0,96.8671
35.95,823.82,1,87.6334
31.83,427.26,0,69.2923
33.88,1192.24,0,79.4591
25.19,585.59,0,100.0
33.75,1421.03,0,75.2143
29.49,908.79,0,96.1108
39.14,558.32,1,79.6503
28.58,460.32,0,87.9858
26.29,1054.54,1,98.1456
28.23,180.88,1,39.1911
30.0,1334.57,1,94.7852
34.21,581.97,0,84.466
28.73,207.76,0,33.6208
24.82,1193.76,1,96.4749
22.94,353.3,0,63.3247
37.21,1149.41,0,71.9961
29.11,388.74,0,68.9831
34.12,345.62,0,46.3644
29.64,248.98,0,38.7702
36.72,1262.19,1,81.3579
28.52,268.97,1,58.2766
22.13,330.13,1,70.2735
23.15,1336.26,1,94.7649
22.28,475.49,1,95.7102
31.54,425.76,1,85.1207
23.51,244.99,1,53.0815
39.11,111.01,0,10.2816
23.74,1357.88,1,94.5054
39.9,1477.53,0,58.7044
21.91,1471.02,1,93.1478
23.69,656.53,1,100.0
36.58,184.77,0,20.2305
37.37,730.81,0,76.5824
38.43,1228.71,0,67.3462
28.0,371.63,0,67.903
37.76,1059.35,0,72.4044
25.82,377.6,0,69.3996
28.27,742.37,1,100.0
38.34,627.43,0,74.159
37.06,1308.24,1,79.9606
23.2,490.09,1,98.2661
28.66,438.33,0,82.3345
30.8,1441.06,0,82.1822
34.83,1158.72,1,87.3237
25.2,318.78,1,68.2871
32.32,957.85,1,96.0167
22.17,945.07,0,99.0986
22.54,1081.0,1,97.828
23.6,1305.65,0,91.887
37.9,265.02,1,41.582
24.44,1013.1,1,98.6427
39.5,888.5,1,78.753
21.19,1262.62,1,95.6485
29.05,1004.23,0,95.2872
29.07,332.69,1,70.7201
27.12,387.57,1,80.3252
25.3,1148.49,1,97.0182
20.47,1111.9,1,97.4572
26.03,103.9,1,22.5127
39.87,1154.95,0,65.2151
23.39,863.9,0,100.0
31.3,1279.37,0,84.1604
31.9,332.27,0,49.007
38.08,1187.28,1,78.8467
37.64,433.48,0,51.214
25.59,859.1,0,100.0
31.7,342.69,0,51.7044
26.97,369.4,0,67.35
23.47,1440.37,0,89.1927
27.15,157.03,1,34.0236
38.12,1227.5,1,78.2765
37.07,183.13,0,19.4484
39.79,497.15,0,52.4788
24.52,666.75,1,100.0
33.9,391.41,0,55.6513
35.1,443.84,0,61.5445
25.89,444.81,0,86.2014
31.84,285.17,0,40.224
26.94,1145.27,0,95.0946
22.45,1264.31,1,95.6282
35.05,226.65,0,27.1179
28.89,566.68,1,100.0
26.26,1324.39,0,91.5122
39.03,265.07,0,24.6908
39.34,662.08,0,71.651
29.62,532.59,1,100.0
25.56,191.79,0,31.9655
27.68,933.42,1,99.599
32.82,892.9,1,95.4541
26.84,1480.38,0,88.3925
31.72,353.14,1,72.1616
21.52,420.71,1,86.1246
27.45,1111.57,0,95.7687
38.88,1296.96,1,75.5288
29.47,311.6,1,67.0305
25.04,244.04,0,40.6733
34.02,1346.5,1,87.081
22.41,1232.11,0,93.3578
20.53,899.51,0,100.0
33.2,1331.1,1,89.3345
26.31,292.4,0,48.7333
23.82,1087.21,0,96.2558
27.08,422.38,1,86.4166
27.09,544.91,1,100.0
24.2,1180.65,0,94.387
31.64,247.09,0,35.19
33.32,169.12,1,33.2361
29.7,927.79,0,95.1884
25.22,947.65,0,99.047
27.49,1137.75,0,95.245
23.07,230.79,0,38.4657
34.16,456.12,1,80.6373
34.01,855.58,0,84.9794
31.81,1130.34,0,85.8583
26.05,859.82,1,100.0
20.83,789.79,1,100.0
36.59,377.58,0,45.5507
37.61,1160.58,1,80.3417
27.09,601.16,0,100.0
23.32,754.18,1,100.0
39.2,484.91,1,65.4229
32.73,1199.85,1,92.0748
34.7,842.57,0,83.238
39.45,548.89,1,78.867
34.21,768.96,1,91.9699
35.77,125.19,1,21.9475
27.96,275.46,0,45.9102
27.25,1393.57,1,94.0772
34.74,212.21,1,39.097
23.38,322.63,0,55.6584
37.39,112.07,0,11.6618
30.67,593.74,1,100.0
23.36,1336.09,1,94.7669
28.94,873.46,0,97.6389
31.78,452.73,0,74.8512
32.92,226.9,0,30.3701
35.86,443.96,1,72.665
21.74,897.62,0,100.0
31.88,1203.29,1,94.1595
27.89,1264.07,1,95.6312
20.8,673.87,0,100.0
25.25,1263.46,1,95.6385
36.56,173.66,1,29.2576
28.61,359.16,1,75.3523
36.72,1005.82,0,76.0859
34.34,960.33,0,82.9345
34.75,218.16,0,26.5483
24.91,1168.22,0,94.6356
22.69,517.03,1,100.0
21.87,1429.49,0,89.4101
27.65,108.1,0,18.0174
28.4,129.77,0,21.2853
29.23,1022.71,1,98.5275
28.0,660.33,1,100.0
36.62,176.85,1,29.7052
37.41,647.29,0,76.4846
34.17,1098.52,1,89.6822
20.21,901.42,0,99.9716
29.26,379.84,1,78.9719
21.8,1256.63,0,92.8675
37.15,1042.62,0,74.2782
39.66,1340.48,1,73.0623
22.29,1000.08,1,98.799
25.66,230.41,1,49.9232
25.99,1414.17,0,89.7166
27.78,486.43,1,97.6253
22.33,1148.41,1,97.0191
23.57,757.82,1,100.0
30.47,767.25,1,100.0
37.89,1152.87,1,79.7507
37.17,391.8,1,61.0482
32.09,352.09,0,52.7158
36.38,1332.0,0,70.4205
29.47,1301.69,0,88.2972
30.23,717.93,0,94.4201
36.72,792.18,0,78.2053
23.45,1076.27,0,96.4747
37.64,501.84,0,75.8898
28.91,473.25,1,95.3191
21.56,794.69,0,100.0
25.37,699.76,1,100.0
35.92,801.38,1,87.6935
31.45,728.09,0,91.37
23.31,1323.81,1,94.9143
34.91,629.9,0,82.7321
28.36,894.95,1,100.0
33.76,342.14,1,64.3718
34.68,472.71,0,68.2845
39.59,104.5,1,14.8662
24.54,1324.16,1,94.9101
29.63,1421.05,0,85.4936
21.83,1116.56,0,95.6688
26.43,925.95,0,99.4809
36.7,145.5,0,15.8068
29.54,208.71,1,45.2213
21.0,784.22,1,100.0
34.74,511.04,1,90.648
30.1,1369.14,1,94.3703
25.52,739.85,1,100.0
34.55,215.3,1,40.0145
36.86,1448.23,1,78.7592
37.57,458.97,1,68.4289
36.98,283.92,1,46.798
35.1,665.79,0,82.2491
27.35,515.71,0,100.0
30.39,1243.07,0,87.1653
38.77,308.81,1,45.8673
38.49,333.71,0,33.9115
20.22,823.83,1,100.0
20.82,736.19,1,100.0
20.41,1466.81,1,93.1983
28.24,1335.22,0,90.7007
26.75,151.11,0,25.1845
28.88,1380.79,0,88.1739
24.23,654.9,1,100.0
33.32,131.15,1,25.7826
29.42,1208.04,0,90.289
30.96,289.9,0,42.5955
28.41,1342.99,1,94.6841
38.22,999.32,0,72.4523
32.29,1179.54,1,93.4301
30.16,809.89,1,100.0
24.36,1163.9,0,94.722
27.74,1152.0,1,96.976
24.09,1051.63,0,96.9674
33.93,1071.04,1,90.6287
39.75,133.7,1,18.8313
35.98,992.75,0,78.2039
36.88,991.52,0,75.9775
22.78,265.13,1,57.4443
21.17,1007.08,1,98.7151
35.3,1170.78,1,86.0009
33.66,719.89,1,93.3603
27.82,361.55,0,65.3867
35.25,663.11,0,81.8732
31.56,1447.02,0,80.1656
29.49,1420.91,0,85.8535
35.33,812.56,0,81.6631
33.46,893.31,0,86.3548
29.81,886.59,1,100.0
34.05,1452.09,0,73.8369
35.45,426.73,0,57.3341
29.15,1380.19,0,87.5192
30.68,1251.3,1,95.7844
32.21,340.26,1,68.5446
23.15,388.75,0,72.1864
39.45,221.94,0,20.049
39.15,523.48,0,72.1179
22.26,602.31,1,100.0
28.99,1491.44,0,85.6892
21.27,575.97,1,100.0
23.8,615.01,0,100.0
39.17,480.18,1,64.9776
33.17,443.5,0,68.1032
33.95,1195.93,0,79.2126
29.32,854.29,1,100.0
29.43,1304.05,0,88.3453
27.73,627.67,1,100.0
33.27,1048.92,1,92.5468
37.66,838.79,0,75.8486
22.06,1010.69,1,98.6717
37.65,913.29,0,75.6101
38.03,1015.67,0,72.624
26.57,379.6,1,78.9297
35.49,260.21,0,30.3682
38.74,1468.26,1,73.8351
32.62,159.54,0,21.6807
24.07,818.45,0,100.0
30.35,1357.56,0,84.9698
29.09,662.96,0,97.2869
32.01,680.47,0,89.9681
33.03,1178.55,1,91.5933
36.85,556.75,0,77.8776
33.21,126.94,0,16.747
30.33,1023.68,1,98.5158
39.03,357.39,1,50.9449
32.63,224.34,1,45.4447
30.8,692.18,0,93.0082
34.38,1338.38,1,86.2778
37.17,340.09,1,54.2372
28.12,285.4,0,47.3336
30.61,1276.94,0,85.942
32.5,738.81,0,88.755
39.89,689.79,1,77.7867
25.61,405.68,1,83.4938
32.6,357.43,1,70.2346
26.68,830.69,1,100.0
38.0,213.71,0,21.3715
34.72,513.33,0,83.2108
25.97,1020.68,1,98.5518
24.3,935.34,0,99.2932
38.78,318.69,0,31.1076
29.17,448.1,0,82.9506
31.03,472.76,1,95.1332
28.1,1242.91,0,92.8884
25.0,627.41,1,100.0
20.02,1385.61,1,94.1727
24.85,545.54,1,100.0
20.84,596.8,1,100.0
25.12,1155.46,1,96.9345
35.8,1190.44,1,84.5261
33.59,1459.26,1,86.8054
36.54,480.77,0,62.6692
22.38,1323.99,1,94.9121
39.96,448.28,1,58.347
25.53,1097.22,1,97.6334
23.05,376.62,0,69.1549
24.62,153.82,1,33.3269
36.14,946.05,1,86.6076
25.67,203.17,1,44.0193
31.63,893.73,1,98.4262
39.36,1297.45,0,63.6615
22.7,170.7,1,36.9843
23.72,834.21,0,100.0
23.32,675.02,0,100.0
20.22,683.73,0,100.0
39.33,1428.08,1,72.8381
23.54,1349.56,1,94.6053
32.21,926.01,0,88.9661
31.76,1132.13,0,85.958
24.31,1152.09,1,96.9749
37.3,659.74,1,84.2419
34.2,731.32,0,84.4942
27.44,1193.38,0,94.1323
26.02,445.88,0,86.4707
20.98,1426.54,1,93.6815
37.9,1238.34,0,68.4726
26.55,944.37,0,99.1126
39.52,939.29,0,70.4119
39.82,663.43,0,70.4479
20.09,193.1,1,41.8379
20.99,1470.44,1,93.1547
38.6,305.51,0,29.5959
39.13,526.94,0,72.1708
37.06,1319.0,0,68.9746
24.35,265.49,0,44.2487
30.33,904.88,1,99.9415
23.05,989.79,1,98.9225
22.65,928.01,1,99.6639
32.89,1265.95,1,90.8872
25.94,1139.2,0,95.2161
25.94,115.9,0,19.3165
21.11,355.71,1,74.7496
36.63,143.37,1,24.0646
39.87,699.35,0,70.3337
32.45,465.43,1,88.5091
22.5,1412.77,0,89.7446
32.98,1300.23,1,90.2455
30.68,1331.09,0,84.6809
29.48,610.29,0,96.3071
28.97,671.89,0,97.5715
38.73,702.86,1,80.6776
39.56,314.11,1,44.3585
36.99,109.42,0,11.6775
35.91,530.3,1,87.7299
22.41,328.71,0,57.1784
39.29,1019.31,1,77.85
33.21,542.05,1,94.4762
21.94,172.56,1,37.3884
29.92,999.31,0,93.2204
29.93,1458.95,0,84.0045
24.52,220.63,0,36.7709
39.32,305.26,1,43.982
36.67,1141.9,0,73.4958
31.82,821.89,0,90.4607
24.2,156.44,1,33.8955
34.64,1234.51,1,86.8977
25.5,727.98,0,100.0
35.59,790.74,0,81.0135
28.88,1442.28,1,93.4927
37.32,1184.25,1,80.7889
39.73,1392.21,0,60.8336
33.84,758.61,1,92.9086
21.52,1159.88,0,94.8024
35.73,981.82,1,87.1967
21.8,1073.11,0,96.5379
37.28,930.33,0,76.1996
25.36,636.94,1,100.0
20.74,1239.52,1,95.9258
30.18,582.04,0,94.5558
34.58,1230.86,1,87.0836
37.9,732.65,1,82.7401
34.37,966.82,1,90.7825
24.98,1032.97,1,98.4044
20.94,788.66,1,100.0
20.05,499.08,0,99.7698
37.85,1221.62,1,79.0275
26.38,536.46,1,100.0
39.69,1492.25,0,58.9195
32.08,1203.85,0,83.7127
23.56,1225.98,0,93.4804
33.62,923.99,1,93.1635
35.38,1174.05,0,76.0717
24.77,620.45,1,100.0
33.69,490.18,0,75.3446
33.2,847.85,0,86.9964
23.03,550.37,1,100.0
21.81,1361.81,1,94.4582
33.84,1093.01,0,81.5373
37.34,1111.32,1,81.6165
34.42,285.01,0,35.3098
38.65,946.86,1,80.3106
26.0,1290.01,0,92.1999
35.24,1276.6,1,84.8764
20.85,1107.77,1,97.5068
39.85,159.58,0,13.9923
20.82,1051.3,0,96.974
31.99,961.19,1,96.7915
37.31,210.41,0,22.0041
33.61,1374.66,1,87.7667
27.57,234.75,1,50.862
31.07,885.23,1,99.8228
23.26,659.08,0,100.0
33.16,256.01,1,50.6709
20.65,1491.87,0,88.1625
22.93,538.96,1,100.0
33.56,766.47,1,93.594
27.27,489.92,1,98.2364
34.53,1442.01,0,72.8393
37.27,1050.45,0,73.8137
38.37,1353.56,0,65.0021
28.88,188.93,1,40.9354
34.92,1252.02,1,85.9808
34.58,907.21,1,90.9537
37.53,780.28,1,83.68
39.96,285.18,1,39.6534
23.6,557.4,1,100.0
38.46,608.62,0,73.8575
22.76,638.11,1,100.0
20.33,623.56,1,100.0
20.12,1369.59,1,94.3649
20.97,1399.38,0,90.0125
27.87,158.14,1,34.2641
24.77,1260.93,1,95.6689
20.88,1123.31,0,95.5338
32.94,700.51,0,87.651
32.48,922.88,0,88.3503
37.19,921.3,0,76.595
39.77,182.18,0,16.0701
32.78,300.43,0,40.5226
20.47,467.21,0,91.8023
33.77,1174.35,1,89.7798
35.14,895.79,1,89.6512
24.63,256.96,0,42.8266
39.38,158.32,1,22.8002
20.86,1308.26,1,95.1009
26.98,1240.62,1,95.9126
38.69,1026.22,1,79.2631
36.23,1474.08,0,67.9525
20.88,500.16,1,100.0
33.87,1396.02,0,75.4053
30.28,274.1,0,41.5242
32.61,269.09,1,54.5416
26.96,590.55,0,100.0
25.67,1274.55,1,95.5053
35.24,657.39,1,89.3955
23.14,335.02,1,71.1291
22.99,790.65,1,100.0
21.05,1079.18,1,97.8499
20.24,1457.31,1,93.3123
22.05,688.0,0,100.0
26.19,692.28,1,100.0
20.21,728.47,0,100.0
35.16,1362.52,1,84.0613
20.32,375.44,0,68.8591
27.32,611.23,0,100.0
27.49,378.67,0,69.6667
21.36,422.56,0,80.6398
28.46,1232.55,1,96.0094
28.46,585.61,1,100.0
31.44,622.79,0,91.3959
25.11,205.07,0,34.1791
31.81,530.63,1,97.9635
21.13,625.53,1,100.0
34.64,611.51,0,83.4039
33.6,547.82,1,93.4995
31.67,547.05,1,98.3238
22.46,1407.01,0,89.8599
35.17,1405.37,1,83.512
28.69,1141.03,1,97.1076
36.95,666.46,0,77.6194
28.59,643.68,0,98.5157
31.07,372.73,1,77.4962
34.27,792.85,1,91.8258
27.92,1436.78,1,93.5586
33.73,168.85,0,21.6874
39.41,1491.35,1,71.8754
36.95,1221.8,0,71.1857
30.84,442.1,0,75.8063
36.11,240.37,0,27.0585
23.28,944.86,1,99.4617
29.78,403.82,0,70.5548
33.8,945.19,1,92.4476
24.25,1055.66,0,96.8869
31.31,1304.86,1,94.3656
25.18,360.46,0,65.1152
26.44,1168.32,1,96.7801
38.7,1354.08,1,75.3125
27.52,1303.25,0,91.9349
25.17,715.01,0,100.0
32.44,1092.75,0,85.0475
34.42,1314.45,0,75.6644
20.93,433.62,0,83.4045
20.43,231.49,0,38.5815
21.31,963.59,0,98.7283
35.22,345.26,1,60.6033
25.87,397.38,1,82.0424
29.89,198.84,0,30.6313
37.79,112.73,1,17.7919
26.63,549.51,0,100.0
26.57,476.22,1,95.8386
22.54,644.61,1,100.0
26.47,895.75,0,100.0
24.03,1443.16,0,89.1368
20.59,1103.27,1,97.5608
35.77,1478.55,0,68.9988
33.47,358.03,1,67.7334
39.86,1114.59,0,66.0635
38.27,789.87,1,81.8195
29.34,385.25,0,67.4987
28.28,1116.37,0,94.9643
39.1,662.53,1,79.7529
34.6,139.59,1,25.8862
20.07,881.92,0,100.0
24.76,1216.6,1,96.2008
32.29,337.25,1,67.8366
22.71,502.73,0,100.0
32.81,1207.52,1,91.7941
34.56,285.19,1,52.9953
25.4,1045.56,1,98.2533
29.46,1162.06,0,91.0968
28.56,688.35,1,100.0
31.38,103.39,1,22.0572
36.61,119.31,0,13.0382
24.9,666.77,1,100.0
32.69,1211.4,1,92.0485
37.66,1213.65,1,79.5843
34.58,495.81,1,85.0581
25.35,933.02,0,99.3396
22.09,1395.44,1,94.0548
34.97,1274.1,1,85.5827
36.84,937.42,0,77.1459
25.15,1379.45,1,94.2466
20.69,1136.13,1,97.1664
36.28,119.89,1,20.4925
31.94,1220.61,0,83.727
22.86,683.72,1,100.0
25.93,278.58,0,46.4304
39.51,460.16,1,61.3722
22.03,241.18,0,40.197
33.21,1374.32,1,88.7815
32.32,887.34,1,96.7041
24.56,122.8,0,20.4662
23.65,730.6,0,100.0
22.75,370.35,1,77.3116
38.78,520.24,0,73.0477
26.82,1101.19,1,97.5858
21.28,818.75,0,100.0
38.18,280.28,1,43.286
30.52,864.45,1,100.0
21.16,1020.17,1,98.558
21.35,831.02,1,100.0
33.95,1482.43,0,73.475
33.96,457.58,1,81.623
28.02,754.55,1,100.0
27.83,1154.25,1,96.949
30.31,1061.38,1,98.0635
31.35,1215.49,0,85.3217
37.67,858.21,0,75.8203
37.13,1301.31,1,79.8685
23.08,652.96,0,100.0
21.01,860.2,0,100.0
28.34,637.87,0,99.141
20.15,686.17,1,100.0
38.02,1125.44,1,79.7513
39.02,562.76,1,79.9458
26.45,1152.25,1,96.973
37.77,592.89,0,75.5766
25.1,703.33,0,100.0
20.14,640.98,1,100.0
26.75,1201.66,1,96.3801
36.17,1298.17,1,82.3041
33.67,600.38,1,93.3353
27.65,457.5,0,89.3739
23.08,1348.48,1,94.6182
25.2,1177.78,1,96.6667
38.66,106.91,0,10.2216
24.03,669.15,1,100.0
20.34,1185.74,1,96.5711
36.41,1314.17,0,70.6875
29.05,1441.66,1,93.5
23.88,1334.66,1,94.7841
36.2,474.89,0,62.9904
30.25,675.7,0,94.3653
20.9,1071.16,0,96.5768
30.81,1130.24,0,88.3674
20.61,952.2,1,99.3736
34.93,397.63,0,53.769
31.68,706.56,0,90.8059
36.47,765.88,1,86.3164
37.36,1387.01,1,78.2555
22.7,481.83,0,95.4576
31.1,253.32,1,54.6565
27.78,478.42,0,94.6056
25.98,1380.12,1,94.2385
24.09,1154.92,1,96.941
35.04,789.0,0,82.4104
31.46,797.57,0,91.3482
31.46,1047.56,1,97.0774
31.69,979.11,0,89.1939
22.81,1475.63,0,88.4875
23.37,963.79,1,99.2345
22.94,1320.68,0,91.5864
36.03,1457.23,1,80.7418
38.23,940.65,0,73.6196
26.64,492.51,0,98.1283
29.37,1282.14,0,88.9251
20.82,234.92,1,50.8986
33.3,759.63,1,94.2506
29.21,953.53,0,95.9157
33.13,193.37,1,38.334
34.76,1490.8,0,71.2933
24.03,801.2,0,100.0
36.78,548.0,1,85.545
33.93,1228.37,1,88.743
22.12,688.4,0,100.0
32.93,407.7,1,77.3603
20.62,999.96,1,98.8005
34.33,1159.44,0,78.9896
29.18,1274.1,1,95.5108
38.56,393.7,1,56.7771
23.85,103.48,1,22.4213
23.64,926.5,0,99.47
27.43,1474.42,0,88.5117
29.37,800.91,1,100.0
35.58,1340.9,1,83.2623
36.43,888.38,1,86.4149
32.46,931.21,0,88.233
38.67,1398.99,0,63.342
22.67,1114.91,0,95.7019
33.08,266.67,0,35.4217
39.61,1337.46,0,62.2159
29.43,1258.53,0,89.253
20.72,1237.57,1,95.9491
26.33,481.83,1,96.8195
21.11,1344.0,1,94.672
36.2,1478.2,1,80.0656
34.07,198.84,1,37.7999
28.41,539.54,0,98.964
31.87,208.35,0,29.354
36.86,1148.53,1,82.368
30.28,593.84,0,94.2906
26.41,943.54,1,99.4775
27.39,1482.59,1,93.0089
23.35,1257.48,0,92.8503
30.11,870.69,1,100.0
28.22,835.17,0,99.4488
39.19,1059.35,1,77.6136
21.59,432.91,1,88.2599
33.63,352.57,0,48.9349
32.64,567.24,0,88.3983
30.94,1230.19,0,86.0371
23.09,893.9,1,100.0
36.95,1197.79,0,71.6774
30.21,287.34,0,43.6474
32.98,783.84,1,95.0572
27.76,1164.6,0,94.7081
37.46,165.91,0,17.1861
24.39,1191.07,0,94.1786
27.75,949.37,0,99.0125
24.48,1367.4,1,94.3911
33.23,950.46,1,93.8268
38.43,439.65,1,62.871
20.88,787.16,1,100.0
30.22,679.27,0,94.4484
39.93,367.41,1,49.3625
33.81,118.58,1,22.8037
28.85,1135.63,0,93.1745
36.8,1021.48,0,75.5772
22.0,560.98,0,100.0
33.63,1174.68,1,90.1365
33.52,145.83,0,18.9359
32.87,834.72,0,87.8146
30.33,1095.27,1,97.6567
25.27,535.65,0,100.0
22.09,206.89,0,34.4816
26.17,776.76,0,100.0
33.03,1082.18,0,83.7863
38.72,1468.89,1,73.8629
37.02,377.83,1,59.6995
22.28,978.9,1,99.0532
36.38,1187.02,0,73.3028
34.87,915.89,1,90.1266
37.57,730.47,1,83.5829
30.75,1323.19,0,84.6498
24.64,1462.93,1,93.2448
27.14,817.33,1,100.0
28.24,762.24,1,100.0
20.49,1165.8,0,94.6841
36.39,692.56,1,86.5299
39.08,1240.16,0,65.5078
28.64,1412.68,1,93.8478
29.6,1161.74,0,90.777
37.37,597.09,1,84.0698
27.32,1088.99,0,96.2203
32.03,1084.62,0,86.2366
33.25,426.93,1,79.3604
39.23,1183.63,0,66.2408
34.21,291.39,0,36.4945
26.63,615.6,1,100.0
32.85,1494.3,0,75.9873
24.53,520.12,1,100.0
37.09,1130.94,0,72.6543
31.0,977.56,1,99.0693
30.75,916.31,1,99.8043
20.48,753.19,0,100.0
26.0,1212.59,1,96.2489
34.18,644.29,0,84.5491
26.91,985.07,1,98.9792
30.9,1010.42,1,98.6749
25.35,1404.65,0,89.907
28.49,718.73,1,100.0
20.26,326.19,0,56.5467
21.54,1030.17,1,98.438
31.29,200.53,1,42.9421
37.82,238.43,1,37.5578
36.76,1034.7,1,83.9947
33.98,182.0,1,34.7319
36.35,384.75,1,62.7608
36.22,502.92,0,79.4569
31.83,1106.55,0,86.2944
30.72,504.06,0,93.1993
39.42,1178.91,0,65.8671
36.24,694.65,1,86.9046
39.38,1148.74,1,76.0529
34.14,362.03,0,49.4147
28.31,733.39,0,99.2192
32.0,628.58,1,97.5108
28.28,1433.57,0,88.6356
22.79,538.83,1,100.0
38.31,489.04,0,57.1676
22.69,1288.64,0,92.2272
22.67,1078.53,0,96.4294
25.37,923.74,0,99.5253
21.45,1483.99,1,92.9921
39.44,875.22,1,78.9025
29.76,964.08,0,94.3074
21.88,1309.94,0,91.8012
26.55,989.93,1,98.9208
36.29,268.42,1,45.8625
20.54,329.89,0,57.4716
